📋 Showing application logs...
[33mapi-gateway-1           | 2025/10/12 08:13:48 [info] 23#23: *1290 client 172.22.0.1 closed keepalive connection[0m
[33mapi-gateway-1           | 2025/10/12 08:37:35 [info] 23#23: *1896 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:35.291Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:35.291Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:35 [info] 23#23: *1898 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:35.371Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="50" content="{"email":"invalid@test.com","password":"password"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:35.371Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="50" content="{"email":"invalid@test.com","password":"password"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:35 [info] 23#23: *1900 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:35.443Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="48" content="{"email":"invalid@test.com","password":"123456"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:35.443Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="48" content="{"email":"invalid@test.com","password":"123456"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:35 [info] 23#23: *1902 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:35.516Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"admin"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:35.516Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"admin"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:35 [info] 23#23: *1904 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:35.590Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="49" content="{"email":"invalid@test.com","password":"letmein"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:35.590Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="49" content="{"email":"invalid@test.com","password":"letmein"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:35 [info] 23#23: *1906 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:35.662Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:35.662Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:35 [info] 23#23: *1908 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:35.741Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="50" content="{"email":"invalid@test.com","password":"password"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:35.742Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="50" content="{"email":"invalid@test.com","password":"password"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:35 [info] 23#23: *1910 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:35.815Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="48" content="{"email":"invalid@test.com","password":"123456"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:35.815Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="48" content="{"email":"invalid@test.com","password":"123456"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:35 [info] 23#23: *1912 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:35.888Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"admin"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:35.888Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"admin"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:35 [info] 23#23: *1914 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:35.964Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="49" content="{"email":"invalid@test.com","password":"letmein"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:35.965Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="49" content="{"email":"invalid@test.com","password":"letmein"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:35 [info] 23#23: *1916 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:36.035Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:36.035Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:36 [info] 23#23: *1918 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:36.113Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="50" content="{"email":"invalid@test.com","password":"password"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:36.113Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="50" content="{"email":"invalid@test.com","password":"password"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:36 [info] 23#23: *1920 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:36.187Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="48" content="{"email":"invalid@test.com","password":"123456"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:36.187Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="48" content="{"email":"invalid@test.com","password":"123456"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:36 [info] 23#23: *1922 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:36.265Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"admin"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:36.265Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"admin"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:36 [info] 23#23: *1924 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:36.339Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="49" content="{"email":"invalid@test.com","password":"letmein"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:36.339Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="49" content="{"email":"invalid@test.com","password":"letmein"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:36 [info] 23#23: *1926 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:36.409Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:36.410Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:36 [info] 23#23: *1928 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:36.484Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="50" content="{"email":"invalid@test.com","password":"password"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:36.484Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="50" content="{"email":"invalid@test.com","password":"password"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:36 [info] 23#23: *1930 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:36.560Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="48" content="{"email":"invalid@test.com","password":"123456"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:36.560Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="48" content="{"email":"invalid@test.com","password":"123456"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:36 [info] 23#23: *1932 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:36.632Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"admin"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:36.632Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"admin"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:36 [info] 23#23: *1934 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:36.705Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="49" content="{"email":"invalid@test.com","password":"letmein"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:36.705Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="49" content="{"email":"invalid@test.com","password":"letmein"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:36 [info] 23#23: *1936 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:36.779Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:36.779Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:36 [info] 23#23: *1938 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:36.857Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="50" content="{"email":"invalid@test.com","password":"password"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:36.858Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="50" content="{"email":"invalid@test.com","password":"password"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:36 [info] 23#23: *1940 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:36.926Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="48" content="{"email":"invalid@test.com","password":"123456"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:36.926Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="48" content="{"email":"invalid@test.com","password":"123456"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:36 [info] 23#23: *1942 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:37.001Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"admin"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:37.002Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"admin"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:37 [info] 23#23: *1944 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:37.073Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="49" content="{"email":"invalid@test.com","password":"letmein"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:37.074Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="49" content="{"email":"invalid@test.com","password":"letmein"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:37 [info] 23#23: *1946 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:37.147Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:37.147Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:37 [info] 23#23: *1948 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:37.224Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="50" content="{"email":"invalid@test.com","password":"password"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:37.224Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="50" content="{"email":"invalid@test.com","password":"password"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:37 [info] 23#23: *1950 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:37.297Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="48" content="{"email":"invalid@test.com","password":"123456"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:37.297Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="48" content="{"email":"invalid@test.com","password":"123456"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:37 [info] 23#23: *1952 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:37.371Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"admin"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:37.371Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="47" content="{"email":"invalid@test.com","password":"admin"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:37 [info] 23#23: *1954 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:37.442Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="49" content="{"email":"invalid@test.com","password":"letmein"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:37.442Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="49" content="{"email":"invalid@test.com","password":"letmein"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:37 [info] 23#23: *1956 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:37.515Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
auth-service-1          | timestamp="2025-10-12T08:37:37.515Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="51" content="{"email":"invalid@test.com","password":"password1"}" classification="Suspicious" event="LoginFailure" email="invalid@test.com" reason="InvalidCredentials"
[33mapi-gateway-1           | 2025/10/12 08:37:37 [info] 23#23: *1958 client 172.22.0.1 closed keepalive connection[0m
auth-service-1          | timestamp="2025-10-12T08:37:37.593Z" Method="POST" URL="/login" User-Agent="poc-agent" Pragma="-" Cache-Control="-" Accept="*/*" Accept-encoding="-" Accept-charset="-" language="-" host="localhost" cookie="-" content-type="application/json" connection="close" lenght="50" content="{"email":"invalid@test.com","password":"password"}" classification="Normal" event="LoginAttempt" email="invalid@test.com"
